dataMessageGUID,sensorID,messageDate,state,signalStrength,voltage,battery,rawData,displayData,plotValue,metNotificationRequirements,gatewayID,dataValue,dataType,plotValues,plotLabels,applicationID,sensorName,accountID
3ed2d55d-99d3-4241-8b36-cd1d010b8d78,518776,2020-11-17 19:11:12,0,76,2.62,100,"61.15,19.42,11.7,60.7",61.15% @ 19.4° C D: 11.7° C G/KG: 8.7,61.15,False,947629,61.15|19.42|11.7|60.7|19|14.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,61.15|19.42|11.7|8.67142857142857|19|14.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
bbfad90f-2e6c-42e8-9786-58941c6bb200,518776,2020-11-17 17:11:12,0,77,2.62,100,"63.21,19.43,12.3,62.7",63.21% @ 19.4° C D: 12.3° C G/KG: 9,63.21,False,947629,63.21|19.43|12.3|62.7|19.1|14.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,63.21|19.43|12.3|8.95714285714286|19.1|14.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
07bc061e-9e48-427d-a6ba-3e43ec30ff37,518776,2020-11-17 15:11:12,0,77,2.62,100,"64.04,19.06,12.1,62.1",64.04% @ 19.1° C D: 12.1° C G/KG: 8.9,64.04,False,947629,64.04|19.06|12.1|62.1|18.7|14.7,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,64.04|19.06|12.1|8.87142857142857|18.7|14.7,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
4b765f58-6e0b-448e-b2d7-bfcda11db24f,518776,2020-11-17 13:11:12,0,74,2.61,100,"63.82,18.81,11.8,60.9",63.82% @ 18.8° C D: 11.8° C G/KG: 8.7,63.82,False,947629,63.82|18.81|11.8|60.9|18.4|14.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,63.82|18.81|11.8|8.7|18.4|14.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
6b2cd322-5802-49cd-9a18-6822deb6b05b,518776,2020-11-17 11:11:11,0,78,2.61,100,"63.1,18.51,11.4,59",63.1% @ 18.5° C D: 11.4° C G/KG: 8.4,63.1,False,947629,63.1|18.51|11.4|59|18.1|14,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,63.1|18.51|11.4|8.42857142857143|18.1|14,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
a4a0d77d-6583-4386-ba03-7f2ce984bdc1,518776,2020-11-17 09:11:12,0,75,2.61,100,"61.22,18.36,10.8,56.7",61.22% @ 18.4° C D: 10.8° C G/KG: 8.1,61.22,False,947629,61.22|18.36|10.8|56.7|17.9|13.7,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,61.22|18.36|10.8|8.1|17.9|13.7,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
f7f4ac1b-6328-48fe-9ede-9f322e596ceb,518776,2020-11-17 07:11:12,0,77,2.6,100,"60.53,18.13,10.4,55.3",60.53% @ 18.1° C D: 10.4° C G/KG: 7.9,60.53,False,947629,60.53|18.13|10.4|55.3|17.6|13.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,60.53|18.13|10.4|7.9|17.6|13.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
ff86b710-affe-4f70-8e40-8adbd2eb81b6,518776,2020-11-17 05:11:11,0,76,2.6,100,"62.75,17.36,10.2,54.5",62.75% @ 17.4° C D: 10.2° C G/KG: 7.8,62.75,False,947629,62.75|17.36|10.2|54.5|16.8|13,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,62.75|17.36|10.2|7.78571428571429|16.8|13,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
6ebd03cd-02f6-4927-aba4-73925470322c,518776,2020-11-17 03:11:11,0,75,2.6,100,"63.68,17.37,10.4,55.4",63.68% @ 17.4° C D: 10.4° C G/KG: 7.9,63.68,False,947629,63.68|17.37|10.4|55.4|16.8|13.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,63.68|17.37|10.4|7.91428571428571|16.8|13.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
0fb914d4-ae96-41ff-8cf6-a0b255047639,518776,2020-11-17 01:11:11,0,75,2.59,100,"64.71,17.37,10.7,56.3",64.71% @ 17.4° C D: 10.7° C G/KG: 8,64.71,False,947629,64.71|17.37|10.7|56.3|16.9|13.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,64.71|17.37|10.7|8.04285714285714|16.9|13.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
957ee43f-da52-4909-97b4-a050c9548a66,518776,2020-11-18 23:11:10,0,77,2.61,100,"45.63,17.89,6,41",45.63% @ 17.9° C D: 6° C G/KG: 5.9,45.63,False,947629,45.63|17.89|6|41|16.9|11.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,45.63|17.89|6|5.85714285714286|16.9|11.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
853d0c89-9747-4df8-913a-427c97a6ca50,518776,2020-11-18 21:11:11,0,76,2.61,100,"44.75,18.22,6,41.1",44.75% @ 18.2° C D: 6° C G/KG: 5.9,44.75,False,947629,44.75|18.22|6|41.1|17.3|11.5,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,44.75|18.22|6|5.87142857142857|17.3|11.5,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
554142a5-1d82-4b5f-a29f-d5479972e445,518776,2020-11-18 19:11:10,0,75,2.61,100,"42.86,18.64,5.8,40.4",42.86% @ 18.6° C D: 5.8° C G/KG: 5.8,42.86,False,947629,42.86|18.64|5.8|40.4|17.7|11.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,42.86|18.64|5.8|5.77142857142857|17.7|11.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
5e7e1d60-d1a3-4fa1-a122-13c07f01f782,518776,2020-11-18 17:11:10,0,75,2.61,100,"46.88,18.57,7,44",46.88% @ 18.6° C D: 7° C G/KG: 6.3,46.88,False,947629,46.88|18.57|7|44|17.7|12.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,46.88|18.57|7|6.28571428571429|17.7|12.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
42ab64ae-33d8-4157-a943-7345a97a4b75,518776,2020-11-18 15:11:11,0,74,2.6,100,"57.66,18.66,10.2,54.5",57.66% @ 18.7° C D: 10.2° C G/KG: 7.8,57.66,False,947629,57.66|18.66|10.2|54.5|18.1|13.5,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,57.66|18.66|10.2|7.78571428571429|18.1|13.5,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
08586395-a9b7-44d7-9afd-25fa5abc9e81,518776,2020-11-18 13:11:11,0,78,2.62,100,"65.74,18.2,11.7,60.3",65.74% @ 18.2° C D: 11.7° C G/KG: 8.6,65.74,False,947629,65.74|18.2|11.7|60.3|17.8|14.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,65.74|18.2|11.7|8.61428571428571|17.8|14.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
be2ff159-1eed-4b2c-ac86-d277e1ce8b69,518776,2020-11-18 11:11:11,0,76,2.61,100,"60.95,18.73,11,57.8",60.95% @ 18.7° C D: 11° C G/KG: 8.3,60.95,False,947629,60.95|18.73|11|57.8|18.3|14,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,60.95|18.73|11|8.25714285714286|18.3|14,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
25c5700b-4e87-425b-ac8f-d72c7744cabf,518776,2020-11-18 09:11:10,0,75,2.62,100,"59.02,18.25,10.1,54.3",59.02% @ 18.3° C D: 10.1° C G/KG: 7.8,59.02,False,947629,59.02|18.25|10.1|54.3|17.7|13.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,59.02|18.25|10.1|7.75714285714286|17.7|13.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
f8839f03-a219-4a83-8e7b-f819cf8a7fd6,518776,2020-11-18 07:11:12,0,77,2.61,100,"54.7,18.97,9.7,52.7",54.7% @ 19° C D: 9.7° C G/KG: 7.5,54.7,False,947629,54.7|18.97|9.7|52.7|18.4|13.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.7|18.97|9.7|7.52857142857143|18.4|13.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
3e462220-aee0-4b8f-87bb-0d37b12d543c,518776,2020-11-18 05:11:12,0,78,2.61,100,"54.89,18.43,9.2,51.1",54.89% @ 18.4° C D: 9.2° C G/KG: 7.3,54.89,False,947629,54.89|18.43|9.2|51.1|17.8|13,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.89|18.43|9.2|7.3|17.8|13,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
36fb9870-5815-4617-92c1-e8e1da196b52,518776,2020-11-18 03:11:12,0,78,2.62,100,"54.02,18.63,9.2,50.9",54.02% @ 18.6° C D: 9.2° C G/KG: 7.3,54.02,False,947629,54.02|18.63|9.2|50.9|18|13,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.02|18.63|9.2|7.27142857142857|18|13,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
79cc501c-3aa6-4973-adbb-dc20fdd0f372,518776,2020-11-18 01:11:11,0,78,2.62,100,"53.94,18.8,9.3,51.4",53.94% @ 18.8° C D: 9.3° C G/KG: 7.3,53.94,False,947629,53.94|18.8|9.3|51.4|18.1|13.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,53.94|18.8|9.3|7.34285714285714|18.1|13.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
21faf05b-a4af-4a26-96ec-73bf4c15569d,518776,2020-11-19 23:11:10,0,78,2.59,100,"42.91,16.81,4.1,36",42.91% @ 16.8° C D: 4.1° C G/KG: 5.1,42.91,False,947629,42.91|16.81|4.1|36|15.7|10.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,42.91|16.81|4.1|5.14285714285714|15.7|10.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
1c238f4f-c52e-4da7-9c06-3558dbc39a74,518776,2020-11-19 21:11:10,0,78,2.6,100,"39.64,17.3,3.5,34.3",39.64% @ 17.3° C D: 3.5° C G/KG: 4.9,39.64,False,947629,39.64|17.3|3.5|34.3|16.1|10.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,39.64|17.3|3.5|4.9|16.1|10.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
a5debe0c-3723-4291-889c-1effedb00c0d,518776,2020-11-19 19:11:10,0,77,2.6,100,"35.2,17.75,2.2,31.4",35.2% @ 17.8° C D: 2.2° C G/KG: 4.5,35.2,False,947629,35.2|17.75|2.2|31.4|16.5|9.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,35.2|17.75|2.2|4.48571428571429|16.5|9.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
dd038153-6e05-47e0-89b6-3b34c6e5ff36,518776,2020-11-19 17:11:11,0,76,2.6,100,"34.69,17.91,2.1,31.2",34.69% @ 17.9° C D: 2.1° C G/KG: 4.5,34.69,False,947629,34.69|17.91|2.1|31.2|16.7|9.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,34.69|17.91|2.1|4.45714285714286|16.7|9.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
05b74261-79bb-48e2-b945-cf38d41cd9c8,518776,2020-11-19 15:11:11,0,75,2.6,100,"34.64,17.89,2.1,31.1",34.64% @ 17.9° C D: 2.1° C G/KG: 4.4,34.64,False,947629,34.64|17.89|2.1|31.1|16.6|9.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,34.64|17.89|2.1|4.44285714285714|16.6|9.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
080e7465-b254-4836-9462-4f7d16624b8f,518776,2020-11-19 13:11:10,0,74,2.6,100,"38.99,17.89,3.8,35.1",38.99% @ 17.9° C D: 3.8° C G/KG: 5,38.99,False,947629,38.99|17.89|3.8|35.1|16.8|10.5,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,38.99|17.89|3.8|5.01428571428571|16.8|10.5,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
5fadc6ec-864f-4040-b5ff-67b604a8ef81,518776,2020-11-19 11:11:11,0,77,2.6,100,"42.17,17.81,4.8,37.7",42.17% @ 17.8° C D: 4.8° C G/KG: 5.4,42.17,False,947629,42.17|17.81|4.8|37.7|16.7|10.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,42.17|17.81|4.8|5.38571428571429|16.7|10.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
cac1d03d-91cd-40c4-b0bc-4ac117bc90d6,518776,2020-11-19 09:11:11,0,77,2.6,100,"45.3,17.75,5.8,40.4",45.3% @ 17.8° C D: 5.8° C G/KG: 5.8,45.3,False,947629,45.3|17.75|5.8|40.4|16.8|11.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,45.3|17.75|5.8|5.77142857142857|16.8|11.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
8c975827-a814-40b4-9fc7-484215b190c8,518776,2020-11-19 07:11:16,0,68,2.59,100,"51.35,17.78,7.6,45.8",51.35% @ 17.8° C D: 7.6° C G/KG: 6.5,51.35,False,947629,51.35|17.78|7.6|45.8|17|12,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,51.35|17.78|7.6|6.54285714285714|17|12,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
d838a132-e34f-4af0-b5b8-8c23942f884f,518776,2020-11-19 05:11:11,0,75,2.59,100,"53.13,17.12,7.5,45.5",53.13% @ 17.1° C D: 7.5° C G/KG: 6.5,53.13,False,947629,53.13|17.12|7.5|45.5|16.3|11.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,53.13|17.12|7.5|6.5|16.3|11.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
c5b7e5f1-510d-4a77-b9e6-477f35b75a98,518776,2020-11-19 03:11:11,0,74,2.6,100,"52.38,17.32,7.5,45.4",52.38% @ 17.3° C D: 7.5° C G/KG: 6.5,52.38,False,947629,52.38|17.32|7.5|45.4|16.5|11.7,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,52.38|17.32|7.5|6.48571428571429|16.5|11.7,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
c9ee79c8-a78b-4e21-9b87-8054690d8b1a,518776,2020-11-19 01:11:11,0,76,2.6,100,"50.31,17.5,7.1,44.1",50.31% @ 17.5° C D: 7.1° C G/KG: 6.3,50.31,False,947629,50.31|17.5|7.1|44.1|16.6|11.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,50.31|17.5|7.1|6.3|16.6|11.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
8fa2cb24-c2e4-464c-82e3-fa3102c6e4f9,518776,2020-11-20 23:11:10,0,76,2.59,100,"56.92,17.05,8.5,48.5",56.92% @ 17.1° C D: 8.5° C G/KG: 6.9,56.92,False,947629,56.92|17.05|8.5|48.5|16.3|12,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,56.92|17.05|8.5|6.92857142857143|16.3|12,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
48d2b143-818e-4a52-a50c-4006aff64b82,518776,2020-11-20 21:11:10,0,77,2.6,100,"55.99,17.3,8.4,48.5",55.99% @ 17.3° C D: 8.4° C G/KG: 6.9,55.99,False,947629,55.99|17.3|8.4|48.5|16.5|12.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,55.99|17.3|8.4|6.92857142857143|16.5|12.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
d023a801-af4d-4b6a-a3e5-b4de0899b8ef,518776,2020-11-20 19:11:11,0,75,2.59,100,"59.42,17.64,9.6,52.6",59.42% @ 17.6° C D: 9.6° C G/KG: 7.5,59.42,False,947629,59.42|17.64|9.6|52.6|17|12.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,59.42|17.64|9.6|7.51428571428571|17|12.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
c58a0d49-9f27-4422-9d1c-991fbf47b682,518776,2020-11-20 17:11:11,0,75,2.59,100,"58.75,17.49,9.3,51.5",58.75% @ 17.5° C D: 9.3° C G/KG: 7.4,58.75,False,947629,58.75|17.49|9.3|51.5|16.8|12.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,58.75|17.49|9.3|7.35714285714286|16.8|12.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
e3dfbc25-fa78-45d9-9658-a852e81cc11d,518776,2020-11-20 15:11:10,0,75,2.59,100,"57.54,17.13,8.7,49.3",57.54% @ 17.1° C D: 8.7° C G/KG: 7,57.54,False,947629,57.54|17.13|8.7|49.3|16.4|12.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,57.54|17.13|8.7|7.04285714285714|16.4|12.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
9a8f211f-6ca0-4ca0-8aac-27840626cca3,518776,2020-11-20 13:11:11,0,79,2.58,100,"54.05,16.94,7.6,45.7",54.05% @ 16.9° C D: 7.6° C G/KG: 6.5,54.05,False,947629,54.05|16.94|7.6|45.7|16.1|11.6,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.05|16.94|7.6|6.52857142857143|16.1|11.6,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
d333c3ab-6ed5-4cdf-ada4-2f137eb44bce,518776,2020-11-20 11:11:10,0,78,2.58,100,"51.4,16.52,6.5,42.3",51.4% @ 16.5° C D: 6.5° C G/KG: 6,51.4,False,947629,51.4|16.52|6.5|42.3|15.6|10.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,51.4|16.52|6.5|6.04285714285714|15.6|10.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
3f2ab9c3-afa1-4105-935f-e909eb63689e,518776,2020-11-20 09:11:10,0,78,2.58,100,"46.41,16.54,5,38.2",46.41% @ 16.5° C D: 5° C G/KG: 5.5,46.41,False,947629,46.41|16.54|5|38.2|15.5|10.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,46.41|16.54|5|5.45714285714286|15.5|10.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
b6681eb7-7875-43a6-a27f-81e25b472b2a,518776,2020-11-20 07:11:10,0,78,2.57,100,"43.97,16.43,4.1,36",43.97% @ 16.4° C D: 4.1° C G/KG: 5.1,43.97,False,947629,43.97|16.43|4.1|36|15.3|9.9,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,43.97|16.43|4.1|5.14285714285714|15.3|9.9,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
1c1a46dd-4807-4580-8641-95d04f8106f6,518776,2020-11-20 05:11:10,0,78,2.57,100,"43.93,15.55,3.3,33.9",43.93% @ 15.6° C D: 3.3° C G/KG: 4.8,43.93,False,947629,43.93|15.55|3.3|33.9|14.3|9.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,43.93|15.55|3.3|4.84285714285714|14.3|9.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
085c420e-78b4-40b5-970c-c24b20620677,518776,2020-11-20 03:11:11,0,78,2.58,100,"43.4,15.88,3.5,34.3",43.4% @ 15.9° C D: 3.5° C G/KG: 4.9,43.4,False,947629,43.4|15.88|3.5|34.3|14.7|9.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,43.4|15.88|3.5|4.9|14.7|9.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
af39677c-10f8-488b-b517-9f6f4679a926,518776,2020-11-20 01:11:10,0,77,2.59,100,"44.13,16.33,4.1,35.9",44.13% @ 16.3° C D: 4.1° C G/KG: 5.1,44.13,False,947629,44.13|16.33|4.1|35.9|15.2|9.8,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,44.13|16.33|4.1|5.12857142857143|15.2|9.8,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
62937b84-eb1d-4a00-b1c5-b97a90ca1d2a,518776,2020-11-21 23:11:09,0,76,2.6,100,"54.19,17.37,8,47.1",54.19% @ 17.4° C D: 8° C G/KG: 6.7,54.19,False,947629,54.19|17.37|8|47.1|16.6|12,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.19|17.37|8|6.72857142857143|16.6|12,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
e94533d6-7c8f-433d-a7a8-a5ea34d9cf33,518776,2020-11-21 21:11:10,0,76,2.6,100,"54.75,17.71,8.5,48.7",54.75% @ 17.7° C D: 8.5° C G/KG: 7,54.75,False,947629,54.75|17.71|8.5|48.7|17|12.3,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.75|17.71|8.5|6.95714285714286|17|12.3,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
01967230-1757-4ea9-b6ac-3e3a887c46ef,518776,2020-11-21 19:11:10,0,76,2.6,100,"54.2,18.22,8.8,49.8",54.2% @ 18.2° C D: 8.8° C G/KG: 7.1,54.2,False,947629,54.2|18.22|8.8|49.8|17.5|12.7,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,54.2|18.22|8.8|7.11428571428571|17.5|12.7,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
58f54bd6-1f72-40a7-9354-dcbb96a87958,518776,2020-11-21 17:11:10,0,75,2.6,100,"57.21,18.25,9.7,52.6",57.21% @ 18.3° C D: 9.7° C G/KG: 7.5,57.21,False,947629,57.21|18.25|9.7|52.6|17.6|13.1,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,57.21|18.25|9.7|7.51428571428571|17.6|13.1,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
6e9b32fc-564c-4b42-819c-fd9bde4bfc2e,518776,2020-11-21 15:11:10,0,77,2.6,100,"59.81,18.18,10.2,54.8",59.81% @ 18.2° C D: 10.2° C G/KG: 7.8,59.81,False,947629,59.81|18.18|10.2|54.8|17.6|13.4,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,59.81|18.18|10.2|7.82857142857143|17.6|13.4,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
818d9f8b-032a-45e1-8900-dffa1fb4ad13,518776,2020-11-21 13:11:10,0,74,2.6,100,"60,18.01,10.1,54.4",60% @ 18° C D: 10.1° C G/KG: 7.8,60,False,947629,60|18.01|10.1|54.4|17.4|13.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,60|18.01|10.1|7.77142857142857|17.4|13.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
d7792b4f-e0a0-4003-a75d-935306fc624e,518776,2020-11-21 11:11:10,0,78,2.59,100,"53.88,17.74,8.3,48",53.88% @ 17.7° C D: 8.3° C G/KG: 6.9,53.88,False,947629,53.88|17.74|8.3|48|17|12.2,Percentage|TemperatureData|TemperatureData|MoistureWeight|TemperatureData|TemperatureData,53.88|17.74|8.3|6.85714285714286|17|12.2,Humidity|Celsius|DewPoint|GramsPerKilogram|HeatIndex_Celsius|WetBulb_Celsius,43,Humidity - 518776,28135
